codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
470,2021-12-14,MSF 78/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora SÔNIA REGINA GUIMARÃES GOMES, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Tcheca.",Votou
470,2021-12-14,PDL 1120/2021,"Escolhe o Sr. Fernando Bezerra de Souza Coelho para o cargo de Ministro do Tribunal de Contas da União, nos termos do art. 73, § 2º, inciso II, da Constituição Federal, e do art. 105, inciso II, da Lei nº 8.443, de 1992.",Votou
470,2021-12-14,PDL 1119/2021,"Escolhe a Exma. Sra. Senadora Katia Regina Abreu para o cargo de Ministra do Tribunal de Contas da União, nos termos do art.73, § 2º, inciso II, da Constituição Federal e art.105, inciso II, da Lei nº 8.443, de 1992.",Votou
470,2021-12-14,OFS 17/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VI, da Constituição Federal, o nome da Desembargadora Federal SALISE MONTEIRO SANCHOTENE, para compor o Conselho Nacional de Justiça – CNJ, no biênio 2021/2023, na vaga indicada pelo Superior Tribunal de Justiça.",Votou
470,2021-12-14,OFS 16/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VII, da Constituição Federal, o nome do Juiz Federal MARCIO LUIZ COELHO DE FREITAS, para compor o Conselho Nacional de Justiça – CNJ, no biênio 2021/2023, na vaga indicada pelo Superior Tribunal de Justiça.",Votou
470,2021-12-14,MSF 77/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MÁRCIA DONNER ABREU, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República da Coreia.",Votou
470,2021-12-14,MSF 51/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ANTONIO JOSÉ FERREIRA SIMÕES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil junto à Associação Latino-Americana de Integração e ao Mercado Comum do Sul.",Votou
470,2021-12-08,PL 4572/2019 (Substitutivo-CD),"Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), para dispor sobre a propaganda partidária gratuita no rádio e na televisão.",Sim
470,2021-12-08,MPV 1063/2021,"Altera a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 9.718, de 27 de novembro de 1998, para dispor sobre as operações de compra e venda de álcool, a comercialização de combustíveis por revendedor varejista e a incidência da Contribuição para o Programa de Integração Social e o Programa de Formação do Patrimônio do Servidor Público - PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social - Cofins nas referidas operações.",Sim
470,2021-11-16,PLP 134/2019,"Dispõe sobre a certificação das entidades beneficentes e regula os procedimentos referentes à imunidade de contribuições à seguridade social de que trata o § 7º do art. 195 da Constituição Federal; altera as Leis nºs 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), e 9.532, de 10 de dezembro de 1997; revoga a Lei nº 12.101, de 27 de novembro de 2009, e dispositivos das Leis nºs 11.096, de 13 de janeiro de 2005, e 12.249, de 11 de junho de 2010; e dá outras providências.",Sim
470,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
470,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Sim
470,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Sim
470,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
470,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
470,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
470,2022-04-07,MSF 79/2021,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor GUSTAVO AUGUSTO FREITAS DE LIMA, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Mauricio Oscar Bandeira Maia.",Votou
470,2022-04-07,MSF 29/2022,"Submete à consideração do Senador Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor VICTOR OLIVEIRA FERNANDES, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Paula Farani de Azevedo Silveira.",Votou
470,2022-04-07,MSF 1/2022,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor ALEXANDRE BARRETO DE SOUZA, para exercer o cargo de Superintendente-Geral do Conselho Administrativo de Defesa Econômica – CADE, com mandato de dois anos, na vaga decorrente do término do mandato de Alexandre Cordeiro Macedo em 23 de outubro de 2021.",Votou
470,2022-04-07,MSF 26/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 10 da Lei nº 9.782, de 26 de janeiro de 1999, o nome do Senhor DANIEL MEIRELLES FERNANDES PEREIRA, para exercer o cargo de Diretor da Agência Nacional de Vigilância Sanitária - ANVISA, na vaga decorrente do término do mandato de Cristiane Rose Jourdan Gomes em 24 de julho de 2022.",Votou
470,2022-04-07,MSF 19/2021,"Submeto à consideração de Vossas Excelências o nome do Senhor LUCIANO GODOI MARTINS, para exercer o cargo de Ouvidor da Agência Nacional de Telecomunicações - ANATEL, na vaga decorrente do término do mandato de Thiago Cardoso Henriques Botelho.",Votou
470,2022-04-07,MSF 91/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 9.472, de 1997, a escolha do Senhor ARTUR COIMBRA DE OLIVEIRA, para exercer o cargo de membro do Conselho Diretor da Agência Nacional de Telecomunicações- ANATEL, na vaga decorrente da indicação do Senhor Carlos Manuel Baigorri para o cargo de Presidente do Conselho Diretor da ANATEL.",Votou
470,2022-04-07,MSF 92/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 9.472, de 1997, a escolha do Senhor  CARLOS MANUEL BAIGORRI, para exercer o cargo de Presidente do Conselho Diretor da Agência Nacional de Telecomunicações- ANATEL, na vaga decorrente do término do mandato de Leonardo Euler de Morais.",Votou
470,2022-04-07,MSF 34/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, e o art. 7º da Lei nº 13.575, de 26 de dezembro de 2017, o nome do Senhor TASSO MENDONÇA JUNIOR, para ser reconduzido ao cargo de Diretor da Agência Nacional de Mineração - ANM.",Votou
470,2022-04-07,MSF 28/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, o nome do Senhor ROGER ROMÃO CABRAL, para exercer o cargo de Diretor da Agência Nacional de Mineração - ANM, na vaga decorrente do término do mandato de Debora Toci Puccini.",Votou
470,2022-04-07,MSF 27/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000,  o nome do Senhor MAURO HENRIQUE MOREIRA SOUSA, para exercer o cargo de Diretor-Geral da Agência Nacional de Mineração - ANM, na vaga decorrente do término do mandato de Victor Hugo Froner Bicca em 4 de dezembro de 2022.",Votou
470,2022-04-07,MSF 35/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11, § 2º, da Lei nº 9.478, de 6 de agosto de 1997, o nome do Senhor DANIEL MAIA VIEIRA, para exercer o cargo de Diretor da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, na vaga decorrente do término do mandato de José Cesário Cecchi.",Votou
470,2022-04-07,MSF 22/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11, § 2º, da Lei nº 9.478, de 6 de agosto de 1997, o nome do Senhor CLAUDIO JORGE MARTINS DE SOUZA, para exercer o cargo de Diretor da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, na vaga decorrente do término do mandato de Felipe Kury.",Votou
470,2022-04-07,MSF 19/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 2º do art. 11 da Lei nº 9.478, de 6 de agosto de 1997, o nome do Senhor FERNANDO WANDSCHEER DE MOURA ALVES, para exercer o cargo de Diretora da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, na vaga decorrente do término do mandato de  Dirceu Cardoso Amorelli Junior.",Votou
470,2022-04-07,MSF 25/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 13.848, de 25 de junho de 2019, o nome do Senhor ROBSON CREPALDI, para exercer o cargo de Ouvidor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente do término do mandato de Caio Cesar Nascimento Nogueira.",Votou
470,2022-04-07,MSF 24/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 2001, o nome do Senhor LUCIANO LOURENÇO DA SILVA, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente da renúncia de Alexandre Porto Mendes de Souza.",Presente – Não registrou voto
470,2022-04-07,MSF 23/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º, da Lei nº 9.961, de 28 de janeiro de 2000, o nome do Senhor JORGE ANTÔNIO AQUINO LOPES, para exercer o cargo de Diretor da Agência Nacional de Saúde Suplementar - ANS, na vaga decorrente do término do mandato de Rogério Scarabel Barbosa.",Presente – Não registrou voto
470,2022-04-07,MSF 39/2022,"Submete à consideração do Senador Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11, § 2º, da Lei nº 9.478, de 6 de agosto de 1997, o nome da Senhora SYMONE CHRISTINE DE SANTANA ARAUJO, para ser reconduzida ao cargo de Diretora da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP.",Presente – Não registrou voto
470,2022-04-07,MSF 83/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º, da Lei nº 9.961, de 28 de janeiro de 2000, o nome do Senhor ALEXANDRE FIORANELLI, para exercer o cargo de Diretor da Agência Nacional de Saúde Suplementar - ANS, na vaga decorrente do término do mandato de Simone Sanches Freire.",Presente – Não registrou voto
470,2022-04-07,MSF 36/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o parágrafo único do art. 5º da Lei nº 9.427, de 26 de dezembro de 1996, o nome da Senhora AGNES MARIA DE ARAGÃO DA COSTA, para exercer o cargo de Diretora da Agência Nacional de Energia Elétrica - ANEEL, na vaga decorrente do término do mandato de Elisa Bastos Silva em 2 de dezembro de 2022.",Presente – Não registrou voto
470,2022-04-07,MSF 14/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 23 da Lei nº 13.848, de 25 de junho de 2019, o nome do Senhor RICARDO MEDEIROS DE ANDRADE, para exercer o cargo de Ouvidor-Geral da Agência Nacional de Águas e Saneamento Básico - ANA.",Presente – Não registrou voto
470,2022-03-30,PLC 115/2017,Dispõe sobre a impenhorabilidade de bens de hospitais filantrópicos e Santas Casas de Misericórdia.,Sim
470,2022-03-29,PL 6554/2019 (Substitutivo-CD),"Altera a Lei nº 11.664, de 29 de abril de 2008, para dispor sobre a atenção integral à mulher na prevenção dos cânceres do colo uterino, de mama e colorretal.",Sim
470,2022-03-10,PLP 11/2020,"Altera a Lei Complementar nº 87, de 13 de setembro de 1996 (Lei Kandir), para dispor sobre substituição tributária do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) nas operações com combustíveis.",Sim
470,2022-03-10,PLP 11/2020,"Altera a Lei Complementar nº 87, de 13 de setembro de 1996 (Lei Kandir), para dispor sobre substituição tributária do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) nas operações com combustíveis.",Sim
470,2022-03-10,PL 1472/2021,"Dispõe sobre diretrizes de preços para diesel, gasolina e gás liquefeito de petróleo – GLP, cria Fundo de Estabilização dos preços de combustíveis e institui imposto de exportação sobre o petróleo bruto.",Sim
470,2022-03-08,PLS 47/2012,"Altera as Leis nº 11.340, de 7 de agosto de 2006, e nº 10.741, de 1º de outubro de 2003, para garantir à mulher idosa vítima de violência prioridade no atendimento policial e aplicação da Lei Maria da Penha.",Sim
470,2021-11-30,OFS 14/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso III, da Constituição Federal, o nome do Senhor Ministro LUIZ PHILIPPE VIEIRA DE MELLO FILHO, para compor o Conselho Nacional de Justiça – CNJ, na vaga destinada ao Tribunal Superior do Trabalho.",Presente – Não registrou voto
470,2021-11-30,MSF 43/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor MARCOS LEAL RAPOSO LOPES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Oriental do Uruguai.",Presente – Não registrou voto
470,2021-11-30,MSF 37/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor SÉRGIO FRANÇA DANESE, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Peru.",Presente – Não registrou voto
470,2021-11-30,MSF 46/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor POMPEU ANDREUCCI NETO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Equador.",Presente – Não registrou voto
470,2021-11-30,OFS 18/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VIII e IX, da Constituição Federal, o nome da Senhora Desembargadora Jane Granzoto Torres da Silva, para compor o Conselho Nacional de Justiça – CNJ, na vaga destinada ao Tribunal Superior do Trabalho.",Presente – Não registrou voto
470,2021-11-30,MSF 28/2021,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 12 da Lei no 11.182, de 27 de setembro de 2005, o nome do Senhor LUIZ RICARDO DE SOUZA NASCIMENTO, para exercer o cargo de Diretor da Agência Nacional de Aviação Civil - ANAC, na vaga decorrente do término do mandato de Juliano Alcântara Noman, que renunciou.",Presente – Não registrou voto
470,2021-11-30,OFS 7/2021,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, o nome do Senhor RINALDO REIS LIMA, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público dos Estados.",Presente – Não registrou voto
470,2021-11-30,OFS 15/2021,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso IV, da Constituição Federal, a indicação do Senhor DANIEL CARNIO COSTA, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga indicada pelo Superior Tribunal de Justiça.",Presente – Não registrou voto
470,2021-11-30,MSF 65/2021,"Submete à apreciação do Senado Federal, nos termos do art. 111-A, inciso II, da Constituição, a indicação da Senhora MORGANA DE ALMEIDA RICHA, Juíza do Tribunal Regional do Trabalho da 9º Região, para exercer o cargo de Ministra do Tribunal Superior do Trabalho, na vaga decorrente do falecimento do Ministro Walmir Oliveira da Costa.",Presente – Não registrou voto
470,2021-11-30,OFS 13/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso V, da Constituição Federal, o nome do Juiz de Direito RICHARD PAULRO PAE KIM, para compor o Conselho Nacional de Justiça – CNJ, no biênio 2021/2023, em vaga destinada a Juiz estadual.",Presente – Não registrou voto
470,2021-11-30,OFS 8/2021,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, o nome do Senhor PAULO CEZAR PASSOS, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público dos Estados.",Presente – Não registrou voto
470,2021-11-30,OFS 10/2021,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, e do art. 1º, §2º, da Lei nº 11.372, de 2006, a indicação do Senhor JAIME DE CASSIO MIRANDA, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público Militar.",Presente – Não registrou voto
470,2021-11-30,OFS 12/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso IV, da Constituição Federal, o nome do Desembargador MAURO PEREIRA MARTINS, para compor o Conselho Nacional de Justiça – CNJ, no biênio 2021/2023, em vaga destinada a Desembargador de Tribunal de Justiça.",Presente – Não registrou voto
470,2021-11-30,OFS 11/2021,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso IV, da Constituição Federal e ao art. 1 º da Lei nº 11.372, de 28 de novembro de 2006, a indicação do Senhor ANTONIO EDÍLIO MAGALHÃES TEIXEIRA, para compor o Conselho Nacional do Ministério Público - CNMP, conforme lista tríplice do Ministério Público Federal.",Presente – Não registrou voto
470,2021-11-30,OFS 9/2021,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, o nome do Senhor OSWALDO D'ALBUQUERQUE LIMA NETO, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público dos Estados.",Presente – Não registrou voto
470,2021-11-30,OFS 6/2021,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, o nome do Senhor ÂNGELO FABIANO FARIAS, para compor o Conselho Nacional do Ministério Público - CNMP no biênio 2021/2023, na vaga destinada ao Ministério Público do Trabalho.",Presente – Não registrou voto
470,2021-11-30,MSF 53/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora CLAUDIA FONSECA BUZZI, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na Confederação Suíça e, cumulativamente, no Principado de Liechtenstein.",Votou
470,2021-11-30,MSF 68/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RAIMUNDO CARREIRO SILVA, para exercer o cargo de Embaixador do Brasil na República Portuguesa.",Votou
470,2021-11-30,MSF 14/2021,"Submete à apreciação do Senado Federal, em conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor OTÁVIO BRANDELLI, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto à Organização dos Estados Americanos.",Presente – Não registrou voto
470,2021-11-30,MSF 21/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com redação dada pelo art. 1º, da Lei 10.411, de 26 de fevereiro de 2002, o nome do Senhor OTTO EDUARDO FONSECA DE ALBUQUERQUE LOBO, para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM, com mandato até 31 de dezembro de 2025, na vaga decorrente do término do mandato de Henrique Balduíno Machado Moreira.",Presente – Não registrou voto
470,2022-03-23,PL 1518/2021,Institui a Política Nacional Aldir Blanc de Fomento à Cultura; e dá outras providências.,Sim
470,2022-03-22,PL 1360/2021,"Cria mecanismos para a prevenção e o enfrentamento da violência doméstica e familiar contra a criança e o adolescente, nos termos do § 8º do art. 226 e do § 4º do art. 227 da Constituição Federal e das disposições específicas previstas em tratados, convenções ou acordos internacionais de que o Brasil seja parte; altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), e as Leis nºs 7.210, de 11 de julho de 1984 (Lei de Execução Penal), 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), 8.072, de 25 de julho de 1990 (Lei de Crimes Hediondos), e 13.431, de 4 de abril de 2017, que estabelece o sistema de garantia de direitos da criança e do adolescente vítima ou testemunha de violência; e dá outras providências.",Sim
470,2022-03-16,PL 520/2021,"Altera a Lei nº 13.895, de 30 de outubro de 2019, que institui a Política Nacional de Prevenção do Diabetes e de Assistência Integral à Pessoa Diabética, para assegurar o atendimento prioritário às pessoas com diabetes mellitus nos serviços públicos e privados de saúde, nos casos que especifica.",Sim
470,2022-03-15,PLP 73/2021 (Substitutivo-CD),"Dispõe sobre apoio financeiro da União aos Estados, ao Distrito Federal e aos Municípios para garantir ações emergenciais direcionadas ao setor cultural; altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), para não contabilizar na meta de resultado primário as transferências federais aos demais entes da Federação para enfrentamento das consequências sociais e econômicas no setor cultural decorrentes de calamidades públicas ou pandemias; e altera a Lei nº 8.313, de 23 de dezembro de 1991, para atribuir outras fontes de recursos ao Fundo Nacional da Cultura (FNC).",Sim
470,2022-03-09,PLP 235/2019,"Institui o Sistema Nacional de Educação, nos termos do art. 23, parágrafo único, e do art. 211 da Constituição Federal.",Sim
470,2021-12-15,MSF 54/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor MARCOS BEZERRA ABBOTT GALVÃO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Popular da China e, cumulativamente, na Mongólia.",Votou
470,2021-12-15,MSF 61/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor AGEMAR DE MENDONÇA SANCTOS, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil em Belize.",Votou
470,2021-12-15,MSF 69/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ ANTÔNIO MARCONDES DE CARVALHO, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Paraguai.",Votou
470,2021-12-15,MSF 59/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor NELSON ANTONIO TABAJARA DE OLIVEIRA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Áustria.",Votou
470,2021-12-15,MSF 57/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ORLANDO LEITE RIBEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino da Espanha e, cumulativamente, no Principado de Andorra.",Presente – Não registrou voto
470,2021-12-15,MSF 58/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor PAULO ESTIVALLET DE MESQUITA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Colômbia.",Votou
470,2021-12-15,MSF 22/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ROBERTO PARENTE, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Democrática do Congo.",Votou
470,2021-12-15,MSF 75/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ MAURO DA FONSECA COSTA COUTO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Sérvia e, cumulativamente, em Montenegro.",Votou
470,2021-10-20,PEC 17/2019 (fase 2),Altera a Constituição Federal para incluir a proteção de dados pessoais entre os direitos e garantias fundamentais e para fixar a competência privativa da União para legislar sobre proteção e tratamento de dados pessoais.,Sim
470,2021-10-20,PEC 17/2019 (fase 2),Altera a Constituição Federal para incluir a proteção de dados pessoais entre os direitos e garantias fundamentais e para fixar a competência privativa da União para legislar sobre proteção e tratamento de dados pessoais.,Sim
470,2021-09-16,PL 486/2021,"Altera a Lei nº 14.040, de 18 de agosto de 2020, para dispor sobre a validade das normas educacionais a serem adotadas, em caráter excepcional, enquanto perdurarem a crise sanitária decorrente da pandemia da Covid-19 e suas consequências.",Sim
470,2021-09-15,PEC 13/2021,"Acrescenta o art. 115 ao Ato das Disposições Constitucionais Transitórias, para determinar que os Estados o Distrito Federal e os Municípios, bem como seus agentes, não poderão ser responsabilizados pelo descumprimento, no exercício financeiro de 2020, do disposto no caput do art. 212 da Constituição Federal.",Não
470,2021-09-15,PEC 13/2021,"Acrescenta o art. 115 ao Ato das Disposições Constitucionais Transitórias, para determinar que os Estados o Distrito Federal e os Municípios, bem como seus agentes, não poderão ser responsabilizados pelo descumprimento, no exercício financeiro de 2020, do disposto no caput do art. 212 da Constituição Federal.",Sim
470,2021-09-14,PLP 9/2021,"Altera a Lei Complementar nº 64, de 18 de maio de 1990, para excluir da incidência da inelegibilidade prevista na alínea g do inciso I do caput do seu art. 1º os responsáveis que tenham tido as contas julgadas irregulares, sem imputação de débito, com condenação exclusiva ao pagamento de multa.",Não
