codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
6340,2023-09-13,MSF 49/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41, da Lei nº 11.440, de 2006, o nome da Senhora MARIA CLARA DUCLOS CARISIO, Ministra de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na Bósnia e Herzegovina.",Presente – Não registrou voto
6340,2023-09-13,MSF 46/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 8° da Medida Provisória no 2.228-1, de 6 de setembro de 2001, o nome do Senhor PAULO XAVIER ALCOFORADO, para exercer o cargo de Diretor da Agência Nacional do Cinema - ANCINE, na vaga decorrente do término do mandato de Mariana Ribas da Silva, que renunciou.",Votou
6340,2023-09-13,MSF 56/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, e com o art. 88-A, da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor MARCOS DE BRITO CAMPOS JÚNIOR, para exercer o cargo de Diretor de Administração e Finanças do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Votou
6340,2023-05-31,MPV 1154/2023,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,Não
6340,2023-05-31,MSF 16/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor ARTHUR HENRIQUE VILLANOVA NOGUEIRA, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Malawi, sem prejuízo das atribuições do cargo de Embaixador do Brasil na República da Zâmbia.",Atividade parlamentar
6340,2023-05-31,MSF 14/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor GABRIEL BOFF MOREIRA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Eslovaca.",Atividade parlamentar
6340,2023-05-31,MSF 13/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor GEORGE MONTEIRO PRATA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Indonésia.",Atividade parlamentar
6340,2023-05-31,MSF 26/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor FERNANDO SIMAS MAGALHÃES, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino dos Países Baixos.",Atividade parlamentar
6340,2023-11-29,PLP 243/2023,Dispõe sobre as despesas voltadas a programa de incentivo à permanência de estudantes no ensino médio.,Presente – Não registrou voto
6340,2023-11-21,PEC 8/2021,"Altera a Constituição Federal para dispor sobre os pedidos de vista, declaração de inconstitucionalidade e concessão de medidas cautelares nos tribunais.",Sim
6340,2023-11-21,RQS 1039/2023,"Requer calendário especial para a Proposta de Emenda à Constituição nº 8, de 2021.",Sim
6340,2023-10-31,PL 2470/2022,"Dispõe sobre incentivos fiscais as empresas reformadoras de pneumáticos, altera a Lei 10.865/2004 e dá outras providências.",Não
6340,2023-08-08,OFS 10/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso II, da Constituição Federal, a indicação do Senhor ANTÔNIO EDÍLIO MAGALHÃES TEIXEIRA, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público Federal.",Presente – Não registrou voto
6340,2023-08-08,OFS 9/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso II, da Constituição Federal, a indicação do Senhor ÂNGELO FABIANO FARIAS, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público do Trabalho.",Presente – Não registrou voto
6340,2023-08-08,OFS 12/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XI, da Constituição Federal, a indicação do Senhor JOÃO PAULO SANTOS SCHOUCAIR, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao Ministério Público estadual.",Presente – Não registrou voto
6340,2023-08-08,OFS 8/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso II, da Constituição Federal, a indicação do Senhor MOACYR REY FILHO, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público do Distrito Federal e Territórios.",Presente – Não registrou voto
6340,2023-08-08,OFS 7/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso II, da Constituição Federal, a indicação do Senhor JAIME CASSIO MIRANDA, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público Militar.",Votou
6340,2023-06-14,PLP 139/2022,"Acrescenta o art. 5º-A à Lei Complementar nº 91, de 22 de dezembro de 1997, para manter os coeficientes do Fundo de Participação dos Municípios (FPM) de Municípios com redução populacional aferida em censo demográfico, aplicado redutor financeiro sobre eventuais ganhos, na forma e no prazo que especifica; e altera a Lei nº 14.133, de 1º de abril de 2021.",Sim
6340,2023-06-14,OFS 6/2023,"Submete à apreciação do Senado Federal, nos termos do inciso I do § 2º do art. 1º da Resolução do Senado Federal nº 42, de 2016, o nome do Senhor MARCUS VINÍCIUS CAETANO PESTANA DA SILVA, para o cargo de Diretor-Executivo da Instituição Fiscal Independente do Senado Federal.",Votou
6340,2023-10-25,MSF 61/2023,"Submete à apreciação do Senado Federal, nos termos do art. 104, parágrafo único, inciso I, da Constituição, o nome do Senhor Teodoro Silva Santos, Desembargador do Tribunal de Justiça do Estado do Ceará, para exercer o cargo de Ministro do Superior Tribunal de Justiça, na vaga decorrente da aposentadoria do Ministro Jorge Mussi.",Votou
6340,2023-10-25,MSF 62/2023,"Submete à apreciação do Senado Federal, nos termos do art. 104, parágrafo único, inciso I, da Constituição, o nome do Senhor José Afrânio Vilela, Desembargador do Tribunal de Justiça do Estado de Minas Gerais, para exercer o cargo de Ministro do Superior Tribunal de Justiça, na vaga decorrente do falecimento do Ministro Paulo de Tarso Vieira Sanseverino.",Votou
6340,2023-10-25,MSF 60/2023,"Submete à apreciação do Senado Federal, nos termos do art. 104, parágrafo único, inciso II, da Constituição, o nome da Senhora Daniela Rodrigues Teixeira, para exercer o cargo de Ministra do Superior Tribunal de Justiça, na vaga destinada à advocacia, decorrente da aposentadoria do Ministro Felix Fischer.",Votou
6340,2023-10-25,MSF 35/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6° da Lei Complementar nº 80, de 12 de Janeiro de 1994, o nome do Senhor IGOR ROBERTO ALBUQUERQUE ROQUE, Defensor Público Federal, para exercer o cargo de Defensor Público-Geral Federal da Defensoria Pública da União, na vaga decorrente do término do mandato de Daniel de Macedo Alves Pereira.",Votou
6340,2023-10-25,MSF 58/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor CARLOS LUÍS DANTAS COUTINHO PEREZ, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Dominicana.",Presente – Não registrou voto
6340,2023-10-25,MSF 57/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RODRIGO D'ARAUJO GABSCH, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Estado do Kuwait.",Presente – Não registrou voto
6340,2023-10-24,PL 5384/2020,"Altera a Lei nº 12.711, de 29 de agosto de 2012, para dispor sobre o programa especial para o acesso às instituições federais de educação superior e de ensino técnico de nível médio de estudantes pretos, pardos, indígenas e quilombolas e de pessoas com deficiência, bem como daqueles que tenham cursado integralmente o ensino médio ou fundamental em escola pública.",Sim
6340,2023-09-20,MSF 55/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor GUSTAVO ROCHA DE MENEZES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da União de Myanmar.",Votou
6340,2023-09-12,PEC 7/2018,"Altera o art. 31 da Emenda Constitucional nº 19, de 4 de junho de 1998, para prever a inclusão, em quadro em extinção da administração pública federal, de servidor público, de integrante da carreira de policial, civil ou militar, e de pessoa que haja mantido relação ou vínculo funcional, empregatício, estatutário ou de trabalho com a administração pública dos ex-Territórios ou dos Estados do Amapá, de Roraima ou de Rondônia, inclusive suas prefeituras, durante os dez primeiros anos da criação dessas unidades federadas, estabelece o parâmetro remuneratório para a Polícia Militar dos ex-Territórios Federais e dá outras providências.",Sim
6340,2023-09-12,PEC 7/2018,"Altera o art. 31 da Emenda Constitucional nº 19, de 4 de junho de 1998, para prever a inclusão, em quadro em extinção da administração pública federal, de servidor público, de integrante da carreira de policial, civil ou militar, e de pessoa que haja mantido relação ou vínculo funcional, empregatício, estatutário ou de trabalho com a administração pública dos ex-Territórios ou dos Estados do Amapá, de Roraima ou de Rondônia, inclusive suas prefeituras, durante os dez primeiros anos da criação dessas unidades federadas, estabelece o parâmetro remuneratório para a Polícia Militar dos ex-Territórios Federais e dá outras providências.",Sim
6340,2023-11-14,PLP 205/2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 31 de dezembro de 2024, por Estados, Distrito Federal e Municípios.",Sim
6340,2023-11-01,PL 4426/2023,"Institui o Programa de Enfrentamento à Fila da Previdência Social (PEFPS); dispõe sobre a transformação de cargos efetivos vagos do Poder Executivo federal; altera as Leis nºs 3.268, de 30 de setembro de 1957, 8.213, de 24 de julho de 1991, 8.742, de 7 de dezembro de 1993, 13.146, de 6 de julho de 2015 (Estatuto da Pessoa com Deficiência), 11.907, de 2 de fevereiro de 2009, 11.134, de 15 de julho de 2005, 11.361, de 19 de outubro de 2006, 10.486, de 4 de julho de 2002, 13.328, de 29 de julho de 2016, 9.264, de 7 de fevereiro de 1996, 12.086, de 6 de novembro de 2009, 8.745, de 9 de dezembro de 1993, e 14.204, de 16 de setembro de 2021; e revoga dispositivos das Leis n°s 9.713, de 25 de novembro de 1998, 9.986, de 18 de julho de 2000, e 14.059, de 22 de setembro de 2020, e a Medida Provisória nº 1.181, de 18 de julho de 2023.",Não
6340,2023-09-27,PL 2903/2023,"Regulamenta o art. 231 da Constituição Federal, para dispor sobre o reconhecimento, a demarcação, o uso e a gestão de terras indígenas; e altera as Leis nºs 11.460, de 21 de março de 2007, 4.132, de 10 de setembro de 1962, e 6.001, de 19 de dezembro de 1973.",Sim
6340,2023-09-27,PL 2903/2023,"Regulamenta o art. 231 da Constituição Federal, para dispor sobre o reconhecimento, a demarcação, o uso e a gestão de terras indígenas; e altera as Leis nºs 11.460, de 21 de março de 2007, 4.132, de 10 de setembro de 1962, e 6.001, de 19 de dezembro de 1973.",Sim
6340,2023-09-27,PL 2903/2023,"Regulamenta o art. 231 da Constituição Federal, para dispor sobre o reconhecimento, a demarcação, o uso e a gestão de terras indígenas; e altera as Leis nºs 11.460, de 21 de março de 2007, 4.132, de 10 de setembro de 1962, e 6.001, de 19 de dezembro de 1973.",Sim
6340,2023-09-27,REQ 31/2023 - CCJ,Requer urgência para o PL 2903/2023,Sim
6340,2023-08-02,OFS 11/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-B , inciso X, da Constituição Federal, a indicação do Senhor PABLO COUTINHO BARRETO, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao Ministério Público da União.",Presente – Não registrou voto
6340,2023-08-02,OFS 4/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, o nome do Senhor FERNANDO DA SILVA COMIN, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público dos Estados.",Votou
6340,2023-08-02,OFS 5/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, o nome da Senhora IVANA LÚCIA FRANCO CEI, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público dos Estados.",Votou
6340,2023-08-02,OFS 3/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, o nome do Senhor PAULO CEZAR DOS PASSOS, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público dos Estados.",Votou
6340,2023-08-02,MSF 45/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41, da Lei nº 11.440, de 2006, o nome do Senhor PAULO ROBERTO CAMPOS TARRISSE DA FONTOURA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Bulgária e, cumulativamente, na República da Macedônia do Norte.",Votou
6340,2023-08-02,MSF 43/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41, da Lei nº 11.440, de 2006, o nome do Senhor EDUARDO RICARDO GRADILONE NETO, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Islâmica do Irã.",Presente – Não registrou voto
6340,2023-08-02,MSF 44/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41, da Lei nº 11.440, de 2006, o nome do Senhor CARLOS ALBERTO FRANCO FRANÇA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Canadá.",Presente – Não registrou voto
6340,2023-06-21,PLP 93/2023,"Institui regime fiscal sustentável para garantir a estabilidade macroeconômica do País e criar as condições adequadas ao crescimento socioeconômico, com fundamento no art. 6º da Emenda Constitucional nº 126, de 21 de dezembro de 2022, e no inciso VIII do caput e no parágrafo único do art. 163 da Constituição Federal; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei nº 10.633, de 27 de dezembro de 2002.",Não
6340,2023-06-21,PLP 93/2023,"Institui regime fiscal sustentável para garantir a estabilidade macroeconômica do País e criar as condições adequadas ao crescimento socioeconômico, com fundamento no art. 6º da Emenda Constitucional nº 126, de 21 de dezembro de 2022, e no inciso VIII do caput e no parágrafo único do art. 163 da Constituição Federal; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei nº 10.633, de 27 de dezembro de 2002.",Sim
6340,2023-06-21,PLP 93/2023,"Institui regime fiscal sustentável para garantir a estabilidade macroeconômica do País e criar as condições adequadas ao crescimento socioeconômico, com fundamento no art. 6º da Emenda Constitucional nº 126, de 21 de dezembro de 2022, e no inciso VIII do caput e no parágrafo único do art. 163 da Constituição Federal; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei nº 10.633, de 27 de dezembro de 2002.",Sim
6340,2023-06-21,PLP 93/2023,"Institui regime fiscal sustentável para garantir a estabilidade macroeconômica do País e criar as condições adequadas ao crescimento socioeconômico, com fundamento no art. 6º da Emenda Constitucional nº 126, de 21 de dezembro de 2022, e no inciso VIII do caput e no parágrafo único do art. 163 da Constituição Federal; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei nº 10.633, de 27 de dezembro de 2002.",Não
6340,2023-06-21,MSF 34/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “a”, e o art. 101, parágrafo único, da Constituição, o nome do Senhor CRISTIANO ZANIN MARTINS, para exercer o cargo de Ministro do Supremo Tribunal Federal, na vaga decorrente da aposentadoria do Ministro Enrique Ricardo Lewandowski.",Votou
6340,2023-06-21,MSF 29/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RENATO MOSCA DE SOUZA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Italiana e, cumulativamente, na República de San Marino e na República de Malta.",Presente – Não registrou voto
6340,2023-06-21,MSF 25/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RICARDO GUERRA DE ARAÚJO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Romênia.",Presente – Não registrou voto
6340,2023-06-21,MSF 24/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor CLAUDIO FREDERICO DE MATOS ARRUDA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Comunidade da Austrália e, cumulativamente, nas Ilhas Salomão, no Estado Independente da Papua Nova Guiné, na República de Vanuatu, na República de Fiji e na República de Nauru.",Presente – Não registrou voto
6340,2023-12-20,MPV 1185/2023,Dispõe sobre o crédito fiscal decorrente de subvenção para a implantação ou a expansão de empreendimento econômico.,Sim
6340,2023-12-20,MPV 1185/2023,Dispõe sobre o crédito fiscal decorrente de subvenção para a implantação ou a expansão de empreendimento econômico.,Não
6340,2023-08-30,PL 2384/2023,"Disciplina a proclamação de resultados de julgamentos na hipótese de empate na votação no âmbito do Conselho Administrativo de Recursos Fiscais (Carf); dispõe sobre a autorregularização de débitos e a conformidade tributária no âmbito da Secretaria Especial da Receita Federal do Brasil do Ministério da Fazenda, sobre o contencioso administrativo fiscal e sobre a transação na cobrança de créditos da Fazenda Pública; altera o Decreto nº 70.235, de 6 de março de 1972, e as Leis nºs 6.830, de 22 de setembro de 1980 (Lei de Execução Fiscal), 9.430, de 27 de dezembro de 1996, 13.988, de 14 de abril de 2020, 5.764, de 16 de dezembro de 1971, 9.249, de 26 de dezembro de 1995, e 10.150, de 21 de dezembro de 2000; e revoga dispositivo da Lei nº 10.522, de 19 de julho de 2002.",Licença saúde
6340,2023-07-05,PLP 178/2021,Institui o Estatuto Nacional de Simplificação de Obrigações Tributárias Acessórias; e dá outras providências.,Sim
6340,2023-07-05,PLP 41/2019,"Altera dispositivos da Lei Complementar nº 101, de 4 de maio de 2000, estabelecendo critérios objetivos, metas de desempenho e procedimentos para a concessão, alteração e avaliação periódica dos impactos econômico-sociais de incentivo ou benefício de natureza tributária, financeira, creditícia ou patrimonial para pessoas jurídicas do qual decorra diminuição de receita ou aumento de despesa, e dá outras providências.",Sim
6340,2023-07-05,MSF 39/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, e com o art. 88-A, da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor JOSÉ EDUARDO GUIDI, para exercer o cargo de Diretor de Infraestrutura Ferroviária do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Votou
6340,2023-07-05,MSF 40/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, e com o art. 88-A, da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor FABIO PESSOA DA SILVA NUNES, para exercer o cargo de Diretor de Infraestrutura Rodoviária do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Votou
6340,2023-07-05,MSF 41/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, e com o art. 88-A, da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor FABRICIO DE OLIVEIRA GALVÃO, para exercer o cargo de Diretor-Geral do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Votou
6340,2023-07-05,MSF 42/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, e com o art. 88-A, da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor CARLOS ANTONIO ROCHA DE BARROS, para exercer o cargo de Diretor-Executivo do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Votou
6340,2023-07-04,MSF 28/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor AILTON DE AQUINO SANTOS, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Paulo Sérgio Neves de Souza.",Votou
6340,2023-07-04,MSF 27/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor GABRIEL MURICCA GALÍPOLO, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Bruno Serra Fernandes.",Votou
6340,2023-07-04,MSF 36/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor ADRIANO SILVA PUCCI, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino do Bahrein.",Presente – Não registrou voto
6340,2023-07-04,MSF 37/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor JOÃO GENÉSIO DE ALMEIDA FILHO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.",Votou
6340,2023-07-04,MSF 32/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor  ALEXANDRE GUIDO LOPES PAROLA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino do Marrocos.",Presente – Não registrou voto
6340,2023-07-04,MSF 31/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação da Senhora SILVANA POLICH, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República da Croácia.",Presente – Não registrou voto
6340,2023-07-04,MSF 33/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação da Senhora CLAUDIA VIEIRA SANTOS, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto à Agência Internacional de Energia Atômica - AIEA e Organismos Internacionais Conexos.",Presente – Não registrou voto
6340,2023-07-04,MSF 30/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor SIDNEY LEON ROMEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil nos Emirados Árabes Unidos.",Presente – Não registrou voto
6340,2023-12-13,MSF 89/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso lll, alínea “e”, e do art. 128, § 1º, da Constituição, o nome do Senhor PAULO GUSTAVO GONET BRANCO, para exercer o cargo de Procurador-Geral da República, na vaga decorrente do término do mandato do Senhor Antônio Augusto Brandão de Aras.",Votou
6340,2023-12-13,OFS 26/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VIII, da Constituição Federal, a indicação do Senhor Alexandre Teixeira de Freitas Bastos Cunha, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao juiz do Tribunal Regional do Trabalho.",Votou
6340,2023-12-13,OFS 23/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, a indicação do Senhor JOSÉ EDIVALDO ROCHA ROTONDANO, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025.",Votou
6340,2023-12-13,OFS 25/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso III, da Constituição Federal, a indicação do Senhor Guilherme Augusto Caputo Bastos, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao Ministro do Tribunal Superior do Trabalho.",Votou
6340,2023-12-13,OFS 24/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, a indicação da Senhora RENATA GIL DE ALCANTARA VIDEIRA, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025, em vaga destinada a Juiz estadual.",Votou
6340,2023-12-13,OFS 21/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VI e VII, da Constituição Federal, a indicação da Senhora MÔNICA AUTRAN MACHADO NOBRE, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025.",Votou
6340,2023-12-13,MSF 87/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6° da Lei Complementar nº 80, de 12 de Janeiro de 1994, o nome do Senhor LEONARDO CARDOSO DE MAGALHÃES, Defensor Público Federal, para exercer o cargo de Defensor Público-Geral Federal da Defensoria Pública da União, na vaga decorrente do término do mandato de Daniel de Macedo Alves Pereira.",Votou
6340,2023-12-13,MSF 88/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “a”, e do art. 101, parágrafo único, da Constituição, o nome do Senhor FLÁVIO DINO DE CASTRO E COSTA, para exercer o cargo de Ministro do Supremo Tribunal Federal, na vaga decorrente da aposentadoria da Ministra Rosa Maria Pires Weber.",Votou
6340,2023-12-13,OFS 27/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso IX, da Constituição Federal, a indicação do Senhor Guilherme Guimarães Feliciano, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao juiz do trabalho.",Votou
6340,2023-12-13,OFS 22/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VI e VII, da Constituição Federal, a indicação da Senhora DANIELA PEREIRA MADEIRA, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025.",Votou
6340,2023-12-13,OFS 17/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-B , inciso XIII, da Constituição Federal, a indicação da Senhora DAIANE NOGUEIRA DE LIRA, para compor o Conselho Nacional de Justiça - CNJ.",Votou
6340,2023-12-13,OFS 20/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso IV, da Constituição Federal, a indicação da Senhora CÍNTIA MENEZES BRUNETTA, para compor o Conselho Nacional do Ministério Público - CNMP, no biênio 2023/2025.",Votou
