codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
35,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Presente – Não registrou voto
35,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Não
35,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Não
35,2023-12-12,RQS 1103/2023,Requer o encerramento da discussão do Projeto de Lei nº 3626/2023.,Presente – Não registrou voto
35,2023-12-12,MSF 91/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “f”, da Constituição, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com a redação dada pelo art. 1º da Lei nº 10.411, de 26 de fevereiro de 2002, o nome da Senhora MARINA PALMA COPOLA DE CARVALHO, para exercer o cargo de Diretora da Comissão de Valores Mobiliários - CVM, na vaga decorrente do término do mandato de Flavia Martins Sant'anna Perlingeiro em 31 de dezembro de 2023.",Votou
35,2023-12-12,MSF 90/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “f”, da Constituição, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com a redação dada pelo art. 1º da Lei nº 10.411, de 26 de fevereiro de 2002, o nome do Senhor DANIEL WALTER MAEDA BERNARDO, para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM, na vaga decorrente da renúncia de Alexandre Costa Rangel.",Votou
35,2023-12-12,MSF 79/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor PAULO PICCHETTI, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Fernanda Magalhães Rumenos Guardado em 31 de dezembro de 2023.",Votou
35,2023-12-12,MSF 78/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor RODRIGO ALVES TEIXEIRA, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Maurício Costa de Moura em 31 de dezembro de 2023.",Votou
35,2023-12-12,MSF 83/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor DIOGO THOMSON DE ANDRADE, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Luis Henrique Bertolino Braido.",Votou
35,2023-12-12,MSF 82/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome da Senhora CAMILA CABRAL PIRES ALVES, para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Sérgio Costa Ravagnani.",Votou
35,2023-12-12,MSF 81/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor JOSÉ LEVI MELLO DO AMARAL JÚNIOR, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Luiz Augusto Azevedo de Almeida Hoffmann.",Votou
35,2023-12-12,MSF 84/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor CARLOS JACQUES VIEIRA GOMES, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Lenisa Rodrigues Prado.",Votou
35,2023-12-12,MSF 75/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MARIA ELISA TEÓFILO DE LUNA, Ministra de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República de Trinidad e Tobago.",Votou
35,2023-12-12,MSF 76/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora MARIA CRISTINA DE CASTRO MARTINS, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Cooperativa da Guiana.",Votou
35,2023-12-12,MSF 86/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora GLIVÂNIA MARIA DE OLIVEIRA, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Bolivariana da Venezuela.",Votou
35,2023-12-12,MSF 38/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor ALFREDO CESAR MARTINHO LEONI, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Sultanato de Omã.",Votou
35,2023-06-20,MPV 1165/2023,"Institui a Estratégia Nacional de Formação de Especialistas para a Saúde, no âmbito do Programa Mais Médicos, e altera a Lei nº 12.871, de 22 de outubro de 2013.",Atividade parlamentar
35,2016-09-08,MPV 727/2016,Cria o Programa de Parcerias de Investimentos - PPI e dá outras providências.,Atividade parlamentar
35,2016-09-08,MPV 726/2016,"Altera e revoga dispositivos da Lei nº 10.683, de 28 de maio de 2003, que dispõe sobre a organização da Presidência da República e dos Ministérios.",Atividade parlamentar
35,2016-09-08,MSF 78/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor RICARDO NEIVA TAVARES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Áustria.",Atividade parlamentar
35,2016-09-08,MSF 63/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor EDUARDO RICARDO GRADILONE NETO, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Turquia.",Atividade parlamentar
35,2016-09-08,MSF 60/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor PAULINO FRANCO DE CARVALHO NETO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Angola.",Atividade parlamentar
35,2016-09-08,MSF 76/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor MARIO VILALVA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Federal da Alemanha.",Atividade parlamentar
35,2016-08-24,PEC 31/2016,"Altera o Ato das Disposições Constitucionais Transitórias para prorrogar a desvinculação de receitas da União e estabelecer a desvinculação de receitas dos Estados, Distrito Federal e Municípios.",Presente – Não registrou voto
35,2016-08-24,PEC 31/2016,"Altera o Ato das Disposições Constitucionais Transitórias para prorrogar a desvinculação de receitas da União e estabelecer a desvinculação de receitas dos Estados, Distrito Federal e Municípios.",Presente – Não registrou voto
35,2016-08-24,PLS 389/2015,"Altera a Lei Complementar nº 101, de 4 de maio de 2000, para vedar o aumento das despesas de pessoal no último ano do mandato, assim como o aumento de despesa com pessoal após o final do mandato do titular do respectivo Poder.",Presente – Não registrou voto
35,2016-08-24,MSF 65/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 88 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor CHARLES MAGNO NOGUEIRA BENIZ, para exercer o cargo de Diretor de Infraestrutura Ferroviária do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Presente – Não registrou voto
35,2016-08-24,MSF 77/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome da Senhora  ELISABETH ALVES DA SILVA BRAGA  para exercer o cargo de Diretora da Agência Nacional de Transportes Terrestres - ANTT.",Presente – Não registrou voto
35,2016-08-17,MSF 74/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com parágrafo único do art. 11 da Lei nº 9.883, de 7 de dezembro de 1999, o nome do Senhor JANÉR TESCH HOSKEN ALVARENGA para exercer o cargo de Diretor-Geral da Agência Brasileira de Inteligência.",Atividade parlamentar
35,2016-08-17,MSF 35/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ANTONIO JOSÉ VALLIM GUERREIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino da Bélgica e cumulativamente, no Grão-Ducado de Luxemburgo.",Atividade parlamentar
35,2016-08-17,MSF 46/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ANTONIO LUIS ESPINOLA SALGADO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Federação da Rússia, e, cumulativamente, na República do Uzbequistão.",Atividade parlamentar
35,2016-08-17,MSF 38/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor FLÁVIO HELMOLD MACIEIRA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Panamá.",Atividade parlamentar
35,2016-08-17,MSF 79/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ANTONIO DE AGUIAR PATRIOTA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Italiana e, cumulativamente, na República de Malta e na República de San Marino.",Atividade parlamentar
35,2016-08-17,MSF 72/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor MARCOS CARAMURU DE PAIVA, Ministro de Primeira Classe, aposentado, da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Popular da China e, cumulativamente, na Mongólia.",Atividade parlamentar
35,2016-08-17,MSF 64/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JULIO GLINTERNICK BITELLI , Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Colômbia.",Atividade parlamentar
35,2016-08-17,MSF 61/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor NORTON DE ANDRADE MELLO RAPESTA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Estado do Kuwait e, cumulativamente, no Reino do Bahrein.",Atividade parlamentar
35,2016-08-17,MSF 73/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor LUIZ ALBERTO FIGUEIREDO MACHADO , Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Portuguesa.",Atividade parlamentar
35,2016-08-16,MSF 71/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor SÉRGIO SILVA DO AMARAL, Ministro de Primeira Classe, aposentado, da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil nos Estados Unidos da América.",Atividade parlamentar
35,2016-08-16,MSF 79/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ANTONIO DE AGUIAR PATRIOTA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Italiana e, cumulativamente, na República de Malta e na República de San Marino.",Atividade parlamentar
35,2016-08-16,MSF 67/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 88 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor HALPHER LUIGGI MÔNICO ROSA, para exercer o cargo de Diretor-Executivo do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Atividade parlamentar
35,2016-08-16,MSF 68/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor MÁRIO RODRIGUES JÚNIOR, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT.",Atividade parlamentar
35,2016-08-16,MSF 66/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 88 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor ANDRÉ MARTINS DE ARAÚJO, para exercer o cargo de Diretor de Planejamento e Pesquisa do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Atividade parlamentar
35,2016-08-16,MSF 70/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor MAURO LUIZ IECKER VIEIRA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto às Nações Unidas.",Atividade parlamentar
35,2016-08-16,MSF 75/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor EVERTON VIEIRA VARGAS, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador Extraordinário Plenipotenciário, Chefe da Missão do Brasil junto à União Europeia.",Atividade parlamentar
35,2016-08-09,DEN 1/2016,"Denúncia por crime de responsabilidade, em desfavor da Presidente da República, Dilma Vana Rousseff, por suposta abertura de créditos suplementares por decretos presidenciais, sem autorização do Congresso Nacional (Constituição Federal, art. 85, VI e art. 167, V; e Lei nº 1.079, de 1950, art.10, item 4 e art. 11, item II); e da contratação ilegal de operações de crédito (Lei nº 1.079, de 1950, art. 11, item 3).",Sim
35,2016-08-09,DEN 1/2016,"Denúncia por crime de responsabilidade, em desfavor da Presidente da República, Dilma Vana Rousseff, por suposta abertura de créditos suplementares por decretos presidenciais, sem autorização do Congresso Nacional (Constituição Federal, art. 85, VI e art. 167, V; e Lei nº 1.079, de 1950, art.10, item 4 e art. 11, item II); e da contratação ilegal de operações de crédito (Lei nº 1.079, de 1950, art. 11, item 3).",Sim
35,2016-08-09,DEN 1/2016,"Denúncia por crime de responsabilidade, em desfavor da Presidente da República, Dilma Vana Rousseff, por suposta abertura de créditos suplementares por decretos presidenciais, sem autorização do Congresso Nacional (Constituição Federal, art. 85, VI e art. 167, V; e Lei nº 1.079, de 1950, art.10, item 4 e art. 11, item II); e da contratação ilegal de operações de crédito (Lei nº 1.079, de 1950, art. 11, item 3).",Sim
35,2016-08-09,DEN 1/2016,"Denúncia por crime de responsabilidade, em desfavor da Presidente da República, Dilma Vana Rousseff, por suposta abertura de créditos suplementares por decretos presidenciais, sem autorização do Congresso Nacional (Constituição Federal, art. 85, VI e art. 167, V; e Lei nº 1.079, de 1950, art.10, item 4 e art. 11, item II); e da contratação ilegal de operações de crédito (Lei nº 1.079, de 1950, art. 11, item 3).",Sim
35,2016-08-09,DEN 1/2016,"Denúncia por crime de responsabilidade, em desfavor da Presidente da República, Dilma Vana Rousseff, por suposta abertura de créditos suplementares por decretos presidenciais, sem autorização do Congresso Nacional (Constituição Federal, art. 85, VI e art. 167, V; e Lei nº 1.079, de 1950, art.10, item 4 e art. 11, item II); e da contratação ilegal de operações de crédito (Lei nº 1.079, de 1950, art. 11, item 3).",Sim
35,2016-07-13,MSF 59/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor EVANDRO DE SAMPAIO DIDONET, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil junto à Organização Mundial do Comércio e demais organizações econômicas sediadas em Genebra.",Votou
35,2016-07-13,MSF 37/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor GEORGE MONTEIRO PRATA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino da Noruega e, cumulativamente, na República da Islândia.",Votou
35,2016-07-13,MSF 44/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor APPIO CLAUDIO MUNIZ ACQUARONE FILHO, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Gabonesa.",Votou
35,2016-07-12,MSF 26/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor RAUL DE TAUNAY, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Congo e, cumulativamente, na República Centro-Africana.",Presente – Não registrou voto
35,2016-07-12,MSF 45/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor PAULO CESAR DE CAMARGO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Nova Zelândia e, cumulativamente, no Estado Independente de Samoa, em Tuvalu, na República de Kiribati e no Reino de Tonga.",Presente – Não registrou voto
35,2016-07-12,PEC 30/2014,"Acrescenta o art. 27-A, altera o § 3º do art. 32 e acrescenta § 2º ao art. 75, todos da Constituição Federal, bem como insere artigo no Ato das Disposições Constitucionais Transitórias; com o objetivo de fixar limite máximo para as despesas das Assembleias Legislativas dos Estados, da Câmara Legislativa do Distrito Federal e dos Tribunais de Contas dos Estados e do Distrito Federal.",Presente – Não registrou voto
35,2016-07-06,PEC 73/2015,"Altera o art. 103 da Constituição Federal, para permitir que entidade de representação de municípios de âmbito nacional possa propor ação direta de inconstitucionalidade e ação declaratória de constitucionalidade.",Atividade parlamentar
35,2016-07-06,PEC 73/2015,"Altera o art. 103 da Constituição Federal, para permitir que entidade de representação de municípios de âmbito nacional possa propor ação direta de inconstitucionalidade e ação declaratória de constitucionalidade.",Atividade parlamentar
35,2016-07-05,PEC 30/2014,"Acrescenta o art. 27-A, altera o § 3º do art. 32 e acrescenta § 2º ao art. 75, todos da Constituição Federal, bem como insere artigo no Ato das Disposições Constitucionais Transitórias; com o objetivo de fixar limite máximo para as despesas das Assembleias Legislativas dos Estados, da Câmara Legislativa do Distrito Federal e dos Tribunais de Contas dos Estados e do Distrito Federal.",Atividade parlamentar
35,2016-07-05,PEC 30/2014,"Acrescenta o art. 27-A, altera o § 3º do art. 32 e acrescenta § 2º ao art. 75, todos da Constituição Federal, bem como insere artigo no Ato das Disposições Constitucionais Transitórias; com o objetivo de fixar limite máximo para as despesas das Assembleias Legislativas dos Estados, da Câmara Legislativa do Distrito Federal e dos Tribunais de Contas dos Estados e do Distrito Federal.",Atividade parlamentar
35,2016-07-05,MSF 43/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor MÁRCIO FLORENCIO NUNES CAMBRAIA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Tcheca.",Atividade parlamentar
35,2016-07-05,MSF 57/2016,"Submete à apreciação do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição Federal, o nome do Senhor ISAAC SIDNEY MENEZES FERREIRA para exercer o cargo de Diretor do Banco Central do Brasil.",Atividade parlamentar
35,2016-07-05,MSF 56/2016,"Submete à apreciação do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição Federal, o nome do Senhor CARLOS VIANA DE CARVALHO, para exercer o cargo de Diretor do Banco Central do Brasil.",Atividade parlamentar
35,2016-07-05,MSF 55/2016,"Submete à apreciação do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição Federal, o nome do Senhor TIAGO COUTO BERRIEL para exercer o cargo de Diretor do Banco Central do Brasil.",Atividade parlamentar
35,2016-07-05,MSF 54/2016,"Submete, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição Federal, o nome do Senhor REINALDO LE GRAZIE para exercer o cargo de Diretor do Banco Central do Brasil.",Atividade parlamentar
35,2016-07-05,MSF 58/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da lei nº 6.385, de 7 de dezembro de 1976, com redação dada pelo art. 1º da Lei nº 10.411, de 26 de fevereiro de 2002, o nome do Senhor HENRIQUE BALDUINO MACHADO MOREIRA para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM.",Atividade parlamentar
35,2016-06-29,PLC 7/2016,"Acrescenta dispositivos à Lei nº 11.340, de 7 de agosto de 2006, para dispor sobre o direito da vítima de violência doméstica de ter atendimento policial e pericial especializado, ininterrupto e prestado, preferencialmente, por servidores do sexo feminino, e dá outras providências.",Presente – Não registrou voto
35,2016-06-29,MSF 27/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JOSÉ CARLOS DE ARAUJO LEITÃO, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Cabo Verde.",Votou
35,2016-06-28,PLC 125/2015,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para reorganizar e simplificar a metodologia de apuração do imposto devido por optantes do Simples Nacional; altera as Leis nºs 9.613, de 3 de março de 1998, e 12.512, de 14 de outubro de 2011; revoga dispositivo da Lei nº 8.212, de 24 de julho de 1991; e dá outras providências.",Atividade parlamentar
35,2016-06-28,MSF 28/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JOÃO INÁCIO OSWALD PADILHA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Chipre.",Atividade parlamentar
35,2016-06-22,PLC 125/2015,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para reorganizar e simplificar a metodologia de apuração do imposto devido por optantes do Simples Nacional; altera as Leis nºs 9.613, de 3 de março de 1998, e 12.512, de 14 de outubro de 2011; revoga dispositivo da Lei nº 8.212, de 24 de julho de 1991; e dá outras providências.",Atividade parlamentar
35,2016-06-22,PLC 125/2015,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para reorganizar e simplificar a metodologia de apuração do imposto devido por optantes do Simples Nacional; altera as Leis nºs 9.613, de 3 de março de 1998, e 12.512, de 14 de outubro de 2011; revoga dispositivo da Lei nº 8.212, de 24 de julho de 1991; e dá outras providências.",Atividade parlamentar
35,2016-06-22,OFS 9/2016,"Encaminha, para compor o Conselho Nacional de Justiça no Biênio 2016/2018, a indicação do Superior Tribunal de Justiça do Ministro João Otávio de Noronha, conforme disposto no inciso II e no § 5º do art. 103-B da Constituição Federal.",Atividade parlamentar
35,2016-06-22,MSF 53/2016,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o § 1º do art. 53 da Lei n° 10.233, de 5 de junho de 2001, e art. 6º do Anexo I ao Decreto nº 4.122, de 13 de fevereiro de 2002, o nome do Senhor MÁRIO POVIA para ser reconduzido ao cargo de Diretor da Agência Nacional de Transportes Aquaviários - ANTAQ.",Atividade parlamentar
